timestamp,open,high,low,close,volume,vwap
2023-05-01 04:00:00-04:00,416.15,416.15,416.07,416.07,52935.0,416.1219
2023-05-01 04:01:00-04:00,416.07,416.07,416.07,416.07,22205.0,416.07
2023-05-01 04:02:00-04:00,416.15,416.15,416.14,416.14,25508.0,416.1499
2023-05-01 04:04:00-04:00,416.12,416.12,416.12,416.12,1001.0,416.1199
2023-05-01 04:05:00-04:00,416.1,416.11,416.1,416.11,18856.0,416.1099
2023-05-01 04:06:00-04:00,416.11,416.11,416.11,416.11,6144.0,416.11
2023-05-01 04:07:00-04:00,415.99,415.99,415.93,415.93,4415.0,415.9449
2023-05-01 04:08:00-04:00,415.93,416.0,415.9,416.0,10464.0,415.9755
2023-05-01 04:09:00-04:00,415.9,415.94,415.9,415.9,16330.0,415.9204
2023-05-01 04:10:00-04:00,415.95,415.95,415.9,415.9,6008.0,415.9319
2023-05-01 04:11:00-04:00,415.9,415.92,415.89,415.92,5542.0,415.8994
2023-05-01 04:12:00-04:00,415.83,415.85,415.83,415.85,5000.0,415.8449
2023-05-01 04:13:00-04:00,415.8,415.85,415.8,415.85,5003.0,415.8252
2023-05-01 04:14:00-04:00,415.75,415.75,415.75,415.75,207.0,415.7512
2023-05-01 04:15:00-04:00,415.75,415.75,415.7,415.7,10074.0,415.7245
2023-05-01 04:16:00-04:00,415.67,415.67,415.67,415.67,1000.0,415.67
2023-05-01 04:17:00-04:00,415.73,415.73,415.72,415.72,617.0,415.7276
2023-05-01 04:21:00-04:00,415.72,415.72,415.72,415.72,731.0,415.7145
2023-05-01 04:22:00-04:00,415.78,415.85,415.78,415.85,10000.0,415.8171
2023-05-01 04:23:00-04:00,415.78,415.78,415.78,415.78,832.0,415.78
2023-05-01 04:25:00-04:00,415.81,415.81,415.79,415.8,2896.0,415.8017
2023-05-01 04:26:00-04:00,415.8,415.82,415.8,415.82,7766.0,415.808
2023-05-01 04:29:00-04:00,415.75,415.75,415.74,415.74,4037.0,415.741
2023-05-01 04:30:00-04:00,415.72,415.72,415.71,415.71,4562.0,415.7175
2023-05-01 04:31:00-04:00,415.62,415.62,415.62,415.62,118.0,415.62
2023-05-01 04:32:00-04:00,415.62,415.62,415.58,415.6,785.0,415.6008
2023-05-01 04:33:00-04:00,415.6,415.6,415.6,415.6,502.0,415.5999
2023-05-01 04:35:00-04:00,415.63,415.63,415.63,415.63,500.0,415.63
2023-05-01 04:36:00-04:00,415.64,415.64,415.64,415.64,500.0,415.64
2023-05-01 04:38:00-04:00,415.66,415.66,415.66,415.66,225.0,415.658
2023-05-01 04:43:00-04:00,415.7,415.7,415.7,415.7,217.0,415.7098
2023-05-01 04:45:00-04:00,415.71,415.71,415.71,415.71,200.0,415.71
2023-05-01 04:46:00-04:00,415.75,415.75,415.75,415.75,310.0,415.7513
2023-05-01 04:47:00-04:00,415.79,415.79,415.79,415.79,195.0,415.7907
2023-05-01 04:48:00-04:00,415.78,415.78,415.78,415.78,193.0,415.7799
2023-05-01 04:49:00-04:00,415.78,415.78,415.78,415.78,219.0,415.7883
2023-05-01 04:53:00-04:00,415.75,415.75,415.75,415.75,302.0,415.7499
2023-05-01 04:54:00-04:00,415.78,415.78,415.78,415.78,135.0,415.7981
2023-05-01 04:55:00-04:00,415.79,415.79,415.79,415.79,101.0,415.7902
2023-05-01 04:57:00-04:00,415.7,415.7,415.7,415.7,531.0,415.7017
2023-05-01 05:01:00-04:00,415.81,415.81,415.81,415.81,1011.0,415.8093
2023-05-01 05:04:00-04:00,415.82,415.82,415.8,415.8,1140.0,415.801
2023-05-01 05:06:00-04:00,415.79,415.79,415.79,415.79,186.0,415.793
2023-05-01 05:10:00-04:00,415.8,415.81,415.8,415.81,710.0,415.8029
2023-05-01 05:13:00-04:00,415.92,415.92,415.92,415.92,183.0,415.9468
2023-05-01 05:16:00-04:00,416.01,416.01,416.0,416.01,659.0,416.0061
2023-05-01 05:17:00-04:00,416.01,416.01,415.99,416.01,990.0,416.0007
2023-05-01 05:20:00-04:00,416.09,416.11,416.09,416.11,1199.0,416.1034
2023-05-01 05:21:00-04:00,416.13,416.13,416.12,416.12,1298.0,416.1223
2023-05-01 05:22:00-04:00,416.13,416.14,416.09,416.09,503.0,416.1241
2023-05-01 05:23:00-04:00,416.11,416.14,416.09,416.09,465.0,416.1128
2023-05-01 05:25:00-04:00,416.08,416.08,416.08,416.08,540.0,416.0793
2023-05-01 05:28:00-04:00,416.05,416.05,416.05,416.05,102.0,416.0496
2023-05-01 05:33:00-04:00,416.06,416.06,416.06,416.06,169.0,416.0682
2023-05-01 05:37:00-04:00,416.03,416.03,416.03,416.03,100.0,416.03
2023-05-01 05:39:00-04:00,415.99,415.99,415.99,415.99,370.0,415.9904
2023-05-01 05:41:00-04:00,415.97,415.97,415.97,415.97,202.0,415.9707
2023-05-01 05:42:00-04:00,415.98,415.98,415.98,415.98,146.0,415.9784
2023-05-01 05:43:00-04:00,415.98,415.98,415.98,415.98,298.0,415.9163
2023-05-01 05:46:00-04:00,415.89,415.89,415.89,415.89,101.0,415.89
2023-05-01 05:47:00-04:00,415.94,415.99,415.94,415.99,13450.0,415.9686
2023-05-01 05:48:00-04:00,415.98,415.98,415.98,415.98,11050.0,415.98
2023-05-01 05:49:00-04:00,415.94,415.94,415.94,415.94,505.0,415.9396
2023-05-01 05:50:00-04:00,415.92,415.95,415.92,415.95,3208.0,415.9387
2023-05-01 05:52:00-04:00,415.99,416.0,415.97,416.0,12821.0,415.9983
2023-05-01 05:53:00-04:00,415.98,416.01,415.98,416.0,6580.0,415.9965
2023-05-01 05:54:00-04:00,416.0,416.0,415.99,416.0,9001.0,415.9994
2023-05-01 05:55:00-04:00,416.0,416.0,415.99,416.0,8722.0,415.9989
2023-05-01 05:59:00-04:00,416.0,416.0,416.0,416.0,1511.0,416.0
2023-05-01 06:00:00-04:00,415.99,415.99,415.93,415.93,1122.0,415.9576
2023-05-01 06:01:00-04:00,415.95,415.95,415.95,415.95,439.0,415.9529
2023-05-01 06:02:00-04:00,415.97,415.97,415.93,415.93,321.0,415.9572
2023-05-01 06:03:00-04:00,415.91,415.91,415.91,415.91,600.0,415.91
2023-05-01 06:04:00-04:00,415.92,415.92,415.92,415.92,280.0,415.92
2023-05-01 06:05:00-04:00,415.93,415.93,415.92,415.92,604.0,415.9283
2023-05-01 06:06:00-04:00,415.91,415.93,415.91,415.93,965.0,415.9248
2023-05-01 06:07:00-04:00,416.0,416.0,416.0,416.0,500.0,416.0
2023-05-01 06:12:00-04:00,416.03,416.04,416.03,416.03,1472.0,416.0332
2023-05-01 06:17:00-04:00,415.93,415.93,415.91,415.91,243.0,415.9182
2023-05-01 06:19:00-04:00,415.89,415.91,415.89,415.91,700.0,415.9071
2023-05-01 06:20:00-04:00,415.89,415.89,415.88,415.88,251.0,415.89
2023-05-01 06:21:00-04:00,415.88,415.88,415.88,415.88,1201.0,415.88
2023-05-01 06:23:00-04:00,415.84,415.84,415.84,415.84,500.0,415.84
2023-05-01 06:24:00-04:00,415.83,415.83,415.83,415.83,900.0,415.83
2023-05-01 06:28:00-04:00,415.88,415.88,415.84,415.84,3700.0,415.8478
2023-05-01 06:30:00-04:00,415.86,415.87,415.86,415.87,500.0,415.862
2023-05-01 06:32:00-04:00,415.82,415.82,415.82,415.82,506.0,415.8198
2023-05-01 06:33:00-04:00,415.78,415.78,415.78,415.78,389.0,415.7784
2023-05-01 06:37:00-04:00,415.82,415.82,415.82,415.82,500.0,415.82
2023-05-01 06:41:00-04:00,415.7,415.7,415.69,415.69,370.0,415.6925
2023-05-01 06:42:00-04:00,415.62,415.69,415.62,415.69,1183.0,415.6743
2023-05-01 06:43:00-04:00,415.69,415.79,415.69,415.73,5297.0,415.7193
2023-05-01 06:44:00-04:00,415.78,415.78,415.78,415.78,2854.0,415.78
2023-05-01 06:45:00-04:00,415.78,415.9,415.78,415.9,2738.0,415.8595
2023-05-01 06:46:00-04:00,415.88,415.91,415.87,415.91,5519.0,415.9032
2023-05-01 06:48:00-04:00,415.86,415.93,415.86,415.93,2081.0,415.888
2023-05-01 06:49:00-04:00,415.95,415.95,415.94,415.94,2700.0,415.9463
2023-05-01 06:50:00-04:00,415.94,415.95,415.89,415.95,15322.0,415.9381
2023-05-01 06:53:00-04:00,415.89,415.89,415.87,415.87,2800.0,415.8736
2023-05-01 06:55:00-04:00,415.86,415.86,415.86,415.86,102.0,415.8608
2023-05-01 06:56:00-04:00,415.93,415.93,415.93,415.93,303.0,415.9128
2023-05-01 06:57:00-04:00,415.91,415.91,415.91,415.91,500.0,415.91
2023-05-01 06:58:00-04:00,415.9,415.9,415.9,415.9,1001.0,415.9
2023-05-01 07:00:00-04:00,415.9,415.949,415.85,415.949,8506.0,415.8907
2023-05-01 07:01:00-04:00,415.91,415.93,415.91,415.93,1038.0,415.9178
2023-05-01 07:02:00-04:00,415.94,415.94,415.83,415.83,10485.0,415.8732
2023-05-01 07:03:00-04:00,415.91,415.91,415.87,415.9,5371.0,415.8863
2023-05-01 07:04:00-04:00,415.91,415.91,415.87,415.89,8316.0,415.8903
2023-05-01 07:05:00-04:00,415.92,415.93,415.92,415.93,1267.0,415.9203
2023-05-01 07:06:00-04:00,415.94,415.94,415.94,415.94,379.0,415.94
2023-05-01 07:07:00-04:00,415.91,415.94,415.91,415.91,628.0,415.9201
2023-05-01 07:08:00-04:00,415.94,415.94,415.92,415.93,513.0,415.934
2023-05-01 07:09:00-04:00,415.92,415.92,415.92,415.92,204.0,415.921
2023-05-01 07:10:00-04:00,415.87,415.87,415.87,415.87,345.0,415.8727
2023-05-01 07:12:00-04:00,415.86,415.86,415.84,415.84,799.0,415.8462
2023-05-01 07:13:00-04:00,415.85,415.85,415.75,415.75,10791.0,415.7613
2023-05-01 07:14:00-04:00,415.76,415.76,415.76,415.76,288.0,415.744
2023-05-01 07:15:00-04:00,415.7,415.7,415.63,415.63,294.0,415.6573
2023-05-01 07:16:00-04:00,415.75,415.76,415.75,415.76,2008.0,415.752
2023-05-01 07:17:00-04:00,415.78,415.78,415.78,415.78,446.0,415.7855
2023-05-01 07:18:00-04:00,415.78,415.78,415.78,415.78,1643.0,415.7801
2023-05-01 07:19:00-04:00,415.8,415.8,415.78,415.78,500.0,415.796
2023-05-01 07:20:00-04:00,415.78,415.8,415.78,415.8,3000.0,415.794
2023-05-01 07:21:00-04:00,415.8,415.8,415.78,415.8,1051.0,415.7953
2023-05-01 07:22:00-04:00,415.81,415.84,415.81,415.83,1728.0,415.8305
2023-05-01 07:23:00-04:00,415.79,415.84,415.79,415.79,476.0,415.8109
2023-05-01 07:24:00-04:00,415.8,415.8,415.8,415.8,190.0,415.8013
2023-05-01 07:25:00-04:00,415.85,415.85,415.85,415.85,512.0,415.85
2023-05-01 07:26:00-04:00,415.83,415.83,415.83,415.83,161.0,415.8338
2023-05-01 07:28:00-04:00,415.8,415.8,415.77,415.77,1250.0,415.7922
2023-05-01 07:29:00-04:00,415.75,415.75,415.73,415.75,1348.0,415.7451
2023-05-01 07:30:00-04:00,415.74,415.74,415.74,415.74,252.0,415.7344
2023-05-01 07:31:00-04:00,415.73,415.73,415.73,415.73,312.0,415.7312
