timestamp,open,high,low,close,volume,vwap
2025-04-16 04:00:00-04:00,530.0,530.0,529.44,529.89,11638.0,529.6188
2025-04-16 04:01:00-04:00,530.11,530.17,530.11,530.17,1758.0,530.1321
2025-04-16 04:02:00-04:00,529.97,529.97,529.76,529.86,1262.0,529.8474
2025-04-16 04:03:00-04:00,529.71,529.71,529.69,529.7,1162.0,529.7072
2025-04-16 04:04:00-04:00,529.8,529.81,529.79,529.8,4063.0,529.8057
2025-04-16 04:05:00-04:00,529.85,529.85,529.8,529.8,596.0,529.8336
2025-04-16 04:06:00-04:00,529.82,529.84,529.82,529.82,435.0,529.8223
2025-04-16 04:08:00-04:00,529.69,529.75,529.53,529.53,4646.0,529.6275
2025-04-16 04:09:00-04:00,529.46,529.46,529.44,529.44,1676.0,529.4484
2025-04-16 04:11:00-04:00,529.83,529.83,529.83,529.83,439.0,529.7985
2025-04-16 04:14:00-04:00,529.71,529.71,529.71,529.71,577.0,529.7076
2025-04-16 04:16:00-04:00,529.84,529.84,529.84,529.84,128.0,529.8134
2025-04-16 04:19:00-04:00,529.61,529.79,529.57,529.79,1513.0,529.6903
2025-04-16 04:21:00-04:00,530.05,530.05,530.05,530.05,555.0,529.9842
2025-04-16 04:22:00-04:00,530.18,530.22,530.18,530.21,489.0,530.2343
2025-04-16 04:24:00-04:00,530.09,530.09,530.09,530.09,312.0,530.1245
2025-04-16 04:26:00-04:00,530.38,530.41,530.18,530.18,1584.0,530.3411
2025-04-16 04:27:00-04:00,530.37,535.09,530.37,535.09,39395.0,533.0038
2025-04-16 04:28:00-04:00,533.82,534.11,533.28,533.7,10354.0,533.8005
2025-04-16 04:29:00-04:00,533.71,534.52,532.96,532.96,11620.0,533.918
2025-04-16 04:30:00-04:00,533.68,534.23,533.68,534.23,6645.0,533.9451
2025-04-16 04:31:00-04:00,533.84,533.93,533.44,533.5,3526.0,533.6518
2025-04-16 04:32:00-04:00,533.23,533.94,533.23,533.79,2527.0,533.7426
2025-04-16 04:33:00-04:00,533.5,533.71,533.5,533.71,4192.0,533.6386
2025-04-16 04:34:00-04:00,533.85,533.92,533.7,533.81,3793.0,533.8316
2025-04-16 04:35:00-04:00,534.01,534.31,533.92,533.92,3547.0,534.1011
2025-04-16 04:36:00-04:00,533.88,533.88,533.76,533.76,1028.0,533.8619
2025-04-16 04:37:00-04:00,533.88,534.05,533.57,533.57,1243.0,533.7865
2025-04-16 04:38:00-04:00,534.19,534.35,534.07,534.35,2111.0,534.1378
2025-04-16 04:39:00-04:00,534.29,534.31,534.13,534.23,3210.0,534.2378
2025-04-16 04:40:00-04:00,534.25,535.2,534.25,535.2,6904.0,534.7593
2025-04-16 04:41:00-04:00,535.81,537.37,535.72,537.28,28545.0,536.6929
2025-04-16 04:42:00-04:00,537.44,537.44,536.77,537.13,10010.0,537.1526
2025-04-16 04:43:00-04:00,537.07,537.07,536.55,536.55,5945.0,536.6985
2025-04-16 04:44:00-04:00,536.38,536.67,536.33,536.43,5039.0,536.4524
2025-04-16 04:45:00-04:00,536.16,536.16,535.27,535.35,7049.0,535.6998
2025-04-16 04:46:00-04:00,535.28,535.66,535.01,535.66,16726.0,535.2383
