timestamp,open,high,low,close,volume,vwap
2023-06-01 04:01:00-04:00,418.5,418.5,418.4,418.4,1380.0,418.4443
2023-06-01 04:02:00-04:00,418.4,418.4,418.4,418.4,251.0,418.4148
2023-06-01 04:03:00-04:00,418.44,418.44,418.34,418.34,473.0,418.3561
2023-06-01 04:10:00-04:00,418.34,418.34,418.34,418.34,263.0,418.3492
2023-06-01 04:12:00-04:00,418.39,418.39,418.39,418.39,159.0,418.3826
2023-06-01 04:13:00-04:00,418.37,418.37,418.37,418.37,239.0,418.37
2023-06-01 04:17:00-04:00,418.23,418.23,418.23,418.23,332.0,418.2258
2023-06-01 04:18:00-04:00,418.3,418.3,418.3,418.3,377.0,418.3062
2023-06-01 04:19:00-04:00,418.38,418.38,418.38,418.38,133.0,418.3712
2023-06-01 04:21:00-04:00,418.3,418.3,418.2,418.2,965.0,418.2641
2023-06-01 04:22:00-04:00,418.21,418.21,418.21,418.21,597.0,418.2069
2023-06-01 04:23:00-04:00,418.29,418.3,418.29,418.3,675.0,418.2959
2023-06-01 04:24:00-04:00,418.31,418.35,418.31,418.35,931.0,418.3189
2023-06-01 04:26:00-04:00,418.45,418.45,418.45,418.45,589.0,418.4536
2023-06-01 04:28:00-04:00,418.54,418.57,418.54,418.57,1417.0,418.5496
2023-06-01 04:32:00-04:00,418.67,418.67,418.67,418.67,774.0,418.6723
2023-06-01 04:33:00-04:00,418.69,418.69,418.69,418.69,1000.0,418.69
2023-06-01 04:34:00-04:00,418.69,418.69,418.66,418.66,1490.0,418.6638
2023-06-01 04:35:00-04:00,418.72,418.76,418.72,418.76,644.0,418.7262
2023-06-01 04:36:00-04:00,418.75,418.75,418.75,418.75,1360.0,418.7454
2023-06-01 04:38:00-04:00,418.76,418.76,418.76,418.76,100.0,418.76
2023-06-01 04:39:00-04:00,418.77,418.77,418.77,418.77,568.0,418.7698
2023-06-01 04:40:00-04:00,418.77,418.77,418.77,418.77,562.0,418.7669
2023-06-01 04:41:00-04:00,418.77,418.77,418.77,418.77,123.0,418.7731
2023-06-01 04:43:00-04:00,418.78,418.78,418.78,418.78,227.0,418.7797
2023-06-01 04:45:00-04:00,418.83,418.83,418.83,418.83,126.0,418.8237
2023-06-01 04:47:00-04:00,418.9,418.9,418.9,418.9,107.0,418.8976
2023-06-01 04:48:00-04:00,418.91,418.95,418.9,418.9,1125.0,418.9234
2023-06-01 04:49:00-04:00,418.94,418.99,418.91,418.94,718.0,418.945
2023-06-01 04:51:00-04:00,419.0,419.02,419.0,419.01,576.0,419.011
2023-06-01 04:54:00-04:00,419.08,419.08,419.08,419.08,6052.0,419.0794
2023-06-01 04:55:00-04:00,419.06,419.06,419.06,419.06,208.0,419.06
2023-06-01 04:56:00-04:00,419.04,419.04,419.04,419.04,101.0,419.0402
2023-06-01 04:59:00-04:00,419.0,419.0,419.0,419.0,111.0,419.0046
2023-06-01 05:00:00-04:00,418.94,418.94,418.94,418.94,221.0,418.9305
2023-06-01 05:01:00-04:00,418.92,418.92,418.92,418.92,359.0,418.8848
2023-06-01 05:02:00-04:00,418.92,418.93,418.92,418.93,1272.0,418.9237
2023-06-01 05:03:00-04:00,418.94,418.97,418.94,418.95,10203.0,418.9515
2023-06-01 05:06:00-04:00,418.9,418.9,418.9,418.9,1065.0,418.8998
2023-06-01 05:07:00-04:00,418.95,418.95,418.95,418.95,111.0,418.9489
2023-06-01 05:08:00-04:00,418.83,418.83,418.8,418.82,1434.0,418.8043
2023-06-01 05:09:00-04:00,418.87,418.87,418.87,418.87,402.0,418.8701
2023-06-01 05:10:00-04:00,418.95,418.97,418.95,418.97,2121.0,418.965
2023-06-01 05:13:00-04:00,418.92,418.92,418.92,418.92,116.0,418.9197
2023-06-01 05:16:00-04:00,418.74,418.74,418.74,418.74,501.0,418.7462
2023-06-01 05:19:00-04:00,418.86,418.86,418.86,418.86,446.0,418.8448
2023-06-01 05:20:00-04:00,418.73,418.73,418.73,418.73,401.0,418.7301
2023-06-01 05:22:00-04:00,418.79,418.8,418.79,418.8,500.0,418.792
