timestamp,open,high,low,close,volume,vwap
2023-08-01 04:00:00-04:00,457.3,457.3,457.2,457.2,1691.0,457.2514
2023-08-01 04:01:00-04:00,457.2,457.2,457.15,457.16,5903.0,457.1885
2023-08-01 04:02:00-04:00,457.15,457.25,457.15,457.25,5127.0,457.2392
2023-08-01 04:03:00-04:00,457.18,457.18,457.18,457.18,222.0,457.1809
2023-08-01 04:04:00-04:00,457.18,457.18,457.18,457.18,499.0,457.1765
2023-08-01 04:05:00-04:00,457.16,457.17,457.16,457.17,277.0,457.1619
2023-08-01 04:06:00-04:00,457.17,457.17,457.05,457.05,443.0,457.0809
2023-08-01 04:07:00-04:00,457.06,457.06,457.0,457.0,956.0,457.0413
2023-08-01 04:08:00-04:00,457.0,457.01,456.97,457.01,3090.0,456.985
2023-08-01 04:10:00-04:00,456.95,457.04,456.95,457.04,2590.0,456.967
2023-08-01 04:11:00-04:00,457.01,457.01,456.95,456.95,751.0,456.9906
2023-08-01 04:12:00-04:00,457.0,457.0,457.0,457.0,103.0,456.9991
2023-08-01 04:13:00-04:00,456.97,457.0,456.96,457.0,3887.0,456.9798
2023-08-01 04:14:00-04:00,456.98,456.98,456.98,456.98,159.0,456.9789
2023-08-01 04:15:00-04:00,456.95,456.95,456.95,456.95,507.0,456.9497
2023-08-01 04:16:00-04:00,456.95,456.95,456.95,456.95,114.0,456.95
2023-08-01 04:17:00-04:00,456.92,456.93,456.92,456.92,2227.0,456.9244
2023-08-01 04:18:00-04:00,456.92,456.92,456.92,456.92,1012.0,456.92
2023-08-01 04:19:00-04:00,456.88,456.89,456.85,456.85,3318.0,456.866
2023-08-01 04:20:00-04:00,456.9,456.91,456.88,456.91,2200.0,456.9027
2023-08-01 04:21:00-04:00,456.9,456.9,456.9,456.9,293.0,456.9
2023-08-01 04:22:00-04:00,456.87,456.87,456.87,456.87,279.0,456.8671
2023-08-01 04:23:00-04:00,456.86,456.86,456.86,456.86,201.0,456.86
2023-08-01 04:24:00-04:00,456.75,456.75,456.71,456.71,1128.0,456.7469
2023-08-01 04:27:00-04:00,456.75,456.75,456.75,456.75,241.0,456.7413
2023-08-01 04:28:00-04:00,456.73,456.73,456.73,456.73,219.0,456.7291
2023-08-01 04:29:00-04:00,456.72,456.72,456.72,456.72,119.0,456.7168
2023-08-01 04:30:00-04:00,456.65,456.65,456.65,456.65,528.0,456.6551
2023-08-01 04:31:00-04:00,456.55,456.55,456.54,456.54,1847.0,456.5489
2023-08-01 04:33:00-04:00,456.44,456.44,456.44,456.44,245.0,456.4411
2023-08-01 04:37:00-04:00,456.7,456.75,456.7,456.75,1776.0,456.7267
2023-08-01 04:43:00-04:00,456.69,456.69,456.69,456.69,362.0,456.69
2023-08-01 04:44:00-04:00,456.6,456.6,456.6,456.6,178.0,456.634
2023-08-01 04:45:00-04:00,456.61,456.61,456.56,456.56,482.0,456.5799
2023-08-01 04:48:00-04:00,456.31,456.31,456.31,456.31,178.0,456.3293
2023-08-01 04:52:00-04:00,456.6,456.6,456.6,456.6,216.0,456.6003
2023-08-01 04:57:00-04:00,456.78,456.78,456.78,456.78,304.0,456.7361
2023-08-01 05:00:00-04:00,456.63,456.63,456.63,456.63,179.0,456.6189
2023-08-01 05:01:00-04:00,456.66,456.66,456.66,456.66,223.0,456.6571
2023-08-01 05:03:00-04:00,456.6,456.6,456.6,456.6,451.0,456.6
2023-08-01 05:05:00-04:00,456.61,456.61,456.61,456.61,176.0,456.6369
2023-08-01 05:06:00-04:00,456.64,456.64,456.63,456.63,436.0,456.636
