timestamp,Volume,vw,Open,Close,High,Low,n
2025-04-15 09:30:00,1258.0,540.5175,540.54,540.58,540.58,540.5,21
2025-04-15 09:31:00,724.0,540.6432,540.65,540.63,540.67,540.63,18
2025-04-15 09:32:00,218.0,540.5423,540.58,540.58,540.58,540.58,9
2025-04-15 09:34:00,412.0,540.4814,540.47,540.46,540.47,540.46,13
2025-04-15 09:36:00,339.0,540.2312,540.28,540.15,540.28,540.15,14
2025-04-15 09:37:00,971.0,540.0225,540.08,539.99,540.1,539.99,21
2025-04-15 09:38:00,2611.0,539.831,539.89,539.73,539.92,539.73,39
2025-04-15 09:39:00,1170.0,539.6819,539.71,539.6,539.71,539.6,22
2025-04-15 09:40:00,725.0,539.5351,539.54,539.52,539.54,539.52,25
2025-04-15 09:41:00,1019.0,539.3293,539.4,539.29,539.4,539.29,24
2025-04-15 09:43:00,424.0,539.2039,539.21,539.23,539.23,539.21,19
2025-04-15 09:44:00,3070.0,539.0248,539.0,538.99,539.04,538.99,63
2025-04-15 09:45:00,1176.0,539.0479,539.09,539.0,539.09,539.0,15
2025-04-15 09:47:00,428.0,539.2398,539.3,539.21,539.3,539.21,18
2025-04-15 09:48:00,1151.0,539.2421,539.17,539.25,539.25,539.17,8
2025-04-15 09:49:00,531.0,539.1895,539.19,539.19,539.19,539.19,7
2025-04-15 09:51:00,831.0,539.2061,539.19,539.2,539.21,539.19,17
2025-04-15 09:52:00,878.0,538.985,539.12,538.9,539.12,538.9,39
2025-04-15 09:53:00,586.0,539.0439,539.06,539.01,539.06,539.01,8
2025-04-15 09:54:00,229.0,539.0942,539.07,539.07,539.07,539.07,11
2025-04-15 09:57:00,2130.0,539.198,539.18,539.33,539.36,539.16,37
2025-04-15 09:58:00,312.0,539.2605,539.26,539.26,539.26,539.26,10
2025-04-15 09:59:00,1892.0,539.2476,539.26,539.33,539.33,539.2,35
2025-04-15 10:01:00,3112.0,539.6503,539.66,539.73,539.73,539.6,11
